76561197963469769, 2991, 1, 0
76561197963493098, 3057, 1, 1
76561197963497374, 3054, 1, 1
76561197963534329, 2945, 4, 2
76561197963567053, 2602, 7, 0
76561197963649545, 3115, 40, 10
76561197963668539, 2880, 1, 0
76561197963686614, 3844, 94, 30
76561197963698278, 3048, 1, 1
76561197963727594, 3075, 2, 2
76561197963755995, 3013, 1, 1
76561197963769657, 2962, 2, 0
76561197963788568, 2993, 1, 0
76561197963793295, 3081, 2, 2
76561197963866124, 2996, 1, 0
76561197963969017, 2902, 4, 2
76561197963971289, 3070, 1, 1
76561197963999093, 3030, 1, 1
76561197964012937, 2988, 1, 0
76561197964020956, 1258, 33, 6
76561197964058214, 3064, 8, 2
76561197964103205, 2880, 1, 0
76561197964104126, 2993, 1, 0
76561197964146576, 3053, 2, 2
76561197964153035, 3064, 1, 1
76561197964163919, 3006, 2, 1
76561197964273221, 3307, 40, 31
76561197964313720, 3251, 14, 7
76561197964337750, 2806, 6, 2
76561197964398054, 3059, 1, 1
76561197964423935, 3054, 1, 1
76561197964440921, 2880, 1, 0
76561197964495456, 2880, 1, 0
76561197964495689, 3012, 1, 1
76561197964554256, 3015, 1, 1
76561197964591395, 2945, 9, 4
76561197964634422, 2880, 1, 0
76561197964654346, 3442, 42, 18
76561197964668125, 2400, 5, 0
76561197964668254, 2830, 11, 5
76561197964702995, 3048, 1, 1
76561197964706425, 2824, 26, 12
76561197964727488, 2984, 1, 0
76561197964736369, 3046, 1, 1
76561197964781665, 3018, 1, 1
76561197964875623, 2880, 1, 0
76561197964897433, 3182, 10, 6
76561197964983967, 2830, 4, 2
76561197965072926, 2880, 1, 0
76561197965083822, 3018, 1, 1
76561197965086820, 2880, 1, 0
76561197965145085, 2760, 10, 4
76561197965158681, 3054, 1, 1
76561197965169742, 3012, 1, 1
76561197965274047, 2896, 20, 9
76561197965333418, 1887, 32, 3
76561197965349071, 3015, 1, 1
76561197965384153, 3030, 1, 1
76561197965415910, 2993, 1, 0
76561197965422738, 2967, 4, 2
76561197965483168, 3025, 1, 1
76561197965515569, 2884, 10, 4
76561197965522653, 3091, 3, 2
76561197965860746, 2779, 55, 15
76561197965917051, 3015, 4, 2
76561197965942959, 5206, 251, 118
76561197965961715, 2995, 1, 0
76561197965968875, 3055, 4, 4
76561197965972689, 2880, 1, 0
76561197966060234, 2580, 41, 13
76561197966166598, 3003, 1, 1
76561197966179391, 3011, 1, 1
76561197966213343, 3408, 125, 34
76561197966228377, 2858, 4, 0
76561197966374181, 3693, 291, 90
76561197966416416, 2999, 1, 0
76561197966561627, 3092, 3, 2
76561197966573961, 2991, 12, 5
76561197966604935, 2989, 1, 0
76561197966656203, 2755, 8, 3
76561197966678568, 2987, 3, 2
76561197966792523, 2980, 2, 1
76561197966888073, 2511, 76, 15
76561197966892913, 2902, 2, 1
76561197966971438, 3026, 3, 2
76561197966973940, 3014, 1, 1
76561197966996661, 2659, 13, 1
76561197966999404, 3017, 1, 1
76561197967033975, 2628, 13, 1
76561197967039247, 3010, 1, 1
76561197967064968, 2834, 7, 0
76561197967131318, 3062, 1, 1
76561197967168842, 3014, 1, 1
76561197967252792, 2936, 2, 0
76561197967286995, 2892, 2, 1
76561197967295298, 3081, 2, 2
76561197967320303, 3176, 6, 6
76561197967337096, 3052, 1, 1
76561197967513566, 2760, 2, 0
76561197967611272, 2852, 23, 4
76561197967639286, 3191, 69, 30
76561197967727714, 3020, 2, 1
76561197967748584, 3030, 1, 1
76561197967778973, 3012, 1, 1
76561197967819963, 2869, 2, 0
76561197967838022, 2901, 7, 3
76561197967841739, 3031, 1, 1
76561197967875016, 2996, 1, 0
76561197967882311, 2865, 3, 0
76561197967883064, 3014, 1, 1
76561197967904039, 2982, 2, 1
76561197968152467, 2752, 9, 1
76561197968158139, 4380, 148, 44
76561197968163257, 3030, 2, 1
76561197968196071, 2880, 1, 0
76561197968245401, 3018, 1, 1
76561197968291182, 3051, 1, 1
76561197968308825, 2990, 1, 0
76561197968331435, 3012, 1, 1
76561197968378743, 3047, 1, 1
76561197968420641, 3069, 1, 1
76561197968426451, 2880, 1, 0
76561197968450735, 3027, 1, 1
76561197968544073, 3043, 1, 1
76561197968551298, 2819, 24, 5
76561197968613035, 2899, 2, 1
76561197968619936, 3012, 1, 1
76561197968808485, 3012, 1, 1
76561197968866883, 3034, 1, 1
76561197968895129, 2867, 6, 1
76561197968937079, 3080, 10, 3
76561197968944057, 3014, 1, 1
76561197968962780, 3010, 2, 1
76561197968972542, 3130, 7, 4
76561197968990814, 2939, 3, 1
76561197969042218, 2677, 31, 10
76561197969067814, 2859, 4, 0
76561197969075873, 3144, 5, 3
76561197969114480, 3013, 1, 1
76561197969181400, 2981, 2, 1
76561197969181477, 3059, 1, 1
76561197969185306, 2880, 1, 0
76561197969232791, 3070, 2, 2
76561197969326458, 3018, 1, 1
76561197969348592, 2941, 15, 6
76561197969364024, 2311, 37, 2
76561197969404823, 3027, 3, 2
76561197969515995, 2465, 32, 12
76561197969563104, 6517, 199, 114
76561197969639498, 3015, 1, 1
76561197969739906, 3036, 3, 3
76561197969868998, 2894, 2, 1
76561197969877617, 2572, 5, 1
76561197969942077, 2984, 2, 1
76561197969945907, 3015, 1, 1
76561197969967150, 2911, 7, 5
76561197970057441, 3032, 2, 1
76561197970091145, 2940, 17, 3
76561197970165751, 2760, 2, 0
76561197970181262, 3016, 2, 1
76561197970274878, 3042, 4, 2
76561197970301527, 3010, 1, 1
76561197970306585, 2880, 1, 0
76561197970489059, 3049, 4, 2
76561197970557981, 2920, 2, 1
76561197970581238, 3045, 5, 2
76561197970588089, 2324, 59, 23
76561197970647276, 2936, 2, 0
76561197970684543, 1248, 41, 12
76561197970700187, 2954, 5, 1
76561197970726259, 3027, 1, 1
76561197970737598, 3048, 1, 1
76561197970781683, 2996, 1, 0
76561197970786995, 3015, 1, 1
76561197970790549, 3055, 1, 1
76561197970802141, 3039, 2, 2
76561197970835720, 3053, 1, 1
76561197970892108, 3018, 1, 1
76561197970930545, 3012, 1, 1
76561197970953660, 2984, 1, 0
76561197970971267, 2982, 2, 0
76561197970987387, 2880, 1, 0
76561197971018196, 2880, 1, 0
76561197971038608, 2955, 3, 1
76561197971042611, 2997, 1, 0
76561197971065920, 2803, 5, 3
76561197971132833, 3059, 1, 1
76561197971133890, 1777, 125, 22
76561197971142425, 3012, 1, 1
76561197971170967, 2300, 9, 1
76561197971174241, 3054, 1, 1
76561197971203945, 3087, 5, 5
76561197971223936, 2993, 1, 0
76561197971229737, 2894, 6, 3
76561197971253277, 3134, 4, 4
76561197971278348, 2925, 29, 1
76561197971280456, 3041, 1, 1
76561197971307369, 3015, 1, 1
76561197971308419, 3013, 1, 1
76561197971317070, 2980, 11, 3
76561197971324988, 2911, 2, 1
76561197971444788, 3085, 5, 4
76561197971444873, 2880, 1, 0
76561197971471496, 2907, 2, 1
76561197971492846, 3034, 1, 1
76561197971652452, 3012, 1, 1
76561197971674938, 2760, 2, 0
76561197971713858, 3012, 1, 1
76561197971728903, 2880, 1, 0
76561197971822007, 3040, 1, 1
76561197971824225, 3005, 1, 1
76561197971916382, 3026, 1, 1
76561197971935897, 3060, 1, 1
76561197971996487, 2984, 2, 1
76561197972154732, 3023, 2, 1
76561197972160709, 2909, 7, 3
76561197972219177, 1844, 40, 12
76561197972226994, 3018, 1, 1
76561197972237348, 2880, 1, 0
76561197972241840, 3033, 2, 2
76561197972258521, 2901, 30, 7
76561197972279217, 2872, 2, 0
76561197972312373, 2947, 4, 1
76561197972332525, 2989, 1, 0
76561197972352413, 2998, 5, 3
76561197972369654, 3008, 2, 1
76561197972451848, 2880, 1, 0
76561197972454697, 3067, 1, 1
76561197972512510, 3040, 1, 1
76561197972548900, 3048, 1, 1
76561197972560289, 2831, 24, 6
76561197972582325, 3239, 41, 14
76561197972609054, 2880, 1, 0
76561197972631392, 2625, 5, 0
76561197972642036, 3012, 1, 1
76561197972650066, 3012, 1, 1
76561197972655456, 3276, 14, 14
76561197972660648, 2880, 1, 0
76561197972692505, 3012, 40, 13
76561197972752678, 3120, 3, 3
76561197972784660, 3011, 1, 1
76561197972789071, 3037, 1, 1
76561197972875348, 2957, 1, 0
76561197973123848, 3033, 3, 1
76561197973142878, 3046, 3, 3
76561197973145098, 3075, 1, 1
76561197973175198, 2880, 1, 0
76561197973181508, 3046, 1, 1
76561197973200767, 3047, 1, 1
76561197973225422, 3054, 1, 1
76561197973274873, 2880, 1, 0
76561197973312461, 2880, 1, 0
76561197973380879, 2996, 1, 0
76561197973627621, 2880, 1, 0
76561197973683507, 3014, 1, 1
76561197973823609, 3005, 2, 1
76561197973840217, 3345, 42, 18
76561197973907611, 2923, 2, 1
76561197973955208, 3111, 3, 3
76561197974005766, 2140, 54, 1
76561197974087889, 3011, 1, 1
76561197974094438, 3036, 1, 1
76561197974162443, 3015, 2, 1
76561197974271973, 3050, 1, 1
76561197974276391, 3001, 9, 1
76561197974284381, 3064, 1, 1
76561197974345382, 3015, 1, 1
76561197974419491, 3054, 1, 1
76561197974479506, 2880, 1, 0
76561197974612451, 3225, 19, 8
76561197974618643, 2563, 39, 2
76561197974643097, 2992, 1, 0
76561197974660247, 3051, 2, 1
76561197974672929, 2856, 4, 0
76561197974822967, 3085, 7, 5
76561197974866772, 3185, 10, 5
76561197974882876, 2997, 1, 0
76561197975018850, 2780, 5, 1
76561197975050983, 3815, 83, 32
76561197975066890, 2988, 1, 0
76561197975074949, 1427, 63, 6
76561197975104617, 3774, 80, 37
76561197975121971, 3001, 15, 4
76561197975184725, 3088, 3, 2
76561197975196190, 2944, 10, 4
76561197975213527, 3059, 1, 1
76561197975280628, 2992, 1, 0
76561197975295683, 2880, 1, 0
76561197975394095, 0, 56, 2
76561197975483298, 3054, 1, 1
76561197975546961, 2992, 1, 0
76561197975570198, 2075, 78, 17
76561197975629843, 2842, 2, 0
76561197975726543, 2892, 2, 1
76561197975735547, 2997, 1, 0
76561197975802458, 2994, 1, 0
76561197975851827, 3029, 1, 1
76561197975853088, 2892, 2, 1
76561197975877285, 3075, 1, 1
76561197975898473, 3060, 1, 1
76561197976111536, 2975, 5, 0
76561197976118127, 2880, 1, 0
76561197976118843, 3038, 3, 3
76561197976179530, 3038, 1, 1
76561197976199570, 3014, 1, 1
76561197976248183, 3017, 1, 1
76561197976255079, 2879, 10, 1
76561197976411559, 3054, 1, 1
76561197976453468, 3054, 1, 1
76561197976487639, 2992, 1, 0
76561197976525539, 3059, 1, 1
76561197976558127, 3054, 3, 2
76561197976591320, 2855, 12, 4
76561197976637656, 3013, 1, 1
76561197976643418, 3458, 44, 17
76561197976652781, 3012, 1, 1
76561197976694018, 2968, 1, 0
76561197976694514, 3064, 1, 1
76561197976813769, 2968, 1, 0
76561197976963346, 2932, 2, 1
76561197977100357, 3016, 1, 1
76561197977123279, 3014, 1, 1
76561197977198562, 3020, 1, 1
76561197977204869, 3111, 7, 3
76561197977248460, 2896, 31, 1
76561197977274862, 3043, 1, 1
76561197977285332, 2880, 1, 0
76561197977320821, 2880, 1, 0
76561197977324739, 2978, 11, 3
76561197977415128, 3054, 1, 1
76561197977525753, 2941, 10, 2
76561197977551644, 2773, 4, 1
76561197977560860, 2880, 1, 0
76561197977597227, 2949, 3, 1
76561197977635639, 2825, 10, 4
76561197977670888, 3032, 2, 1
76561197977760048, 3027, 1, 1
76561197977762385, 2898, 17, 4
76561197977795275, 4382, 151, 55
76561197977852418, 3012, 1, 1
76561197977859618, 2997, 1, 0
76561197977870534, 3043, 1, 1
76561197978025456, 3011, 1, 1
76561197978089167, 3006, 5, 1
76561197978141693, 2984, 7, 3
76561197978142506, 2992, 1, 0
76561197978245676, 2311, 155, 3
76561197978257276, 2840, 16, 3
76561197978266627, 2810, 5, 3
76561197978345207, 2837, 6, 2
76561197978432019, 2995, 1, 0
76561197978450593, 1022, 170, 21
76561197978501685, 3015, 1, 1
76561197978512476, 3048, 1, 1
76561197978553537, 3030, 4, 1
76561197978622779, 3225, 13, 12
76561197978680557, 3042, 1, 1
76561197978695501, 3170, 5, 3
76561197978722593, 2929, 5, 3
76561197978738947, 3087, 2, 2
76561197978755830, 3017, 1, 1
76561197978767913, 3092, 4, 3
76561197978769995, 3048, 5, 2
76561197978781308, 3059, 1, 1
76561197978898560, 2880, 1, 0
76561197978935941, 2880, 1, 0
76561197978960498, 2760, 2, 0
76561197978977702, 3052, 1, 1
76561197979078590, 2997, 1, 0
76561197979140075, 2986, 2, 0
76561197979169808, 3017, 1, 1
76561197979184818, 3014, 1, 1
76561197979189572, 2916, 3, 2
76561197979374019, 2875, 2, 0
76561197979392696, 2995, 1, 0
76561197979417874, 2763, 26, 5
76561197979427039, 2108, 51, 11
76561197979433991, 2990, 1, 0
76561197979480347, 2987, 2, 0
76561197979510459, 2775, 3, 1
76561197979556741, 2977, 3, 0
76561197979641408, 3059, 1, 1
76561197979650174, 3029, 4, 3
76561197979725659, 3012, 1, 1
76561197979760402, 2997, 1, 0
76561197979828311, 3059, 1, 1
76561197979866127, 3018, 1, 1
76561197979876319, 3052, 1, 1
76561197979880213, 2880, 1, 0
76561197979892435, 2880, 1, 0
76561197979931840, 9707, 395, 221
76561197980047848, 3005, 4, 1
76561197980121099, 2880, 1, 0
76561197980124493, 2880, 1, 0
76561197980166264, 3044, 9, 7
76561197980181098, 2988, 1, 0
76561197980191631, 2880, 1, 0
76561197980202255, 2975, 5, 0
76561197980231816, 2986, 1, 0
76561197980234035, 3029, 5, 1
76561197980270822, 2969, 4, 3
76561197980284543, 2993, 1, 0
76561197980284791, 2957, 2, 0
76561197980294348, 2887, 6, 2
76561197980322328, 2760, 2, 0
76561197980338543, 2989, 1, 0
76561197980351173, 3014, 1, 1
76561197980406796, 3014, 3, 2
76561197980425069, 3573, 65, 26
76561197980441827, 2994, 1, 0
76561197980574226, 2980, 2, 0
76561197980574381, 3012, 1, 1
76561197980583328, 2995, 1, 0
76561197980585779, 3054, 1, 1
76561197980586497, 3042, 1, 1
76561197980594240, 2896, 2, 1
76561197980739739, 2869, 12, 3
76561197980767304, 3085, 2, 2
76561197980775500, 2951, 6, 0
76561197980776723, 3049, 1, 1
76561197980804671, 3012, 1, 1
76561197980881882, 2031, 16, 1
76561197980926560, 3015, 1, 1
76561197980928968, 2182, 9, 1
76561197980931008, 2787, 27, 12
76561197980940122, 2760, 2, 0
76561197980994498, 3140, 3, 3
76561197981005849, 2698, 22, 7
76561197981043085, 3061, 26, 9
76561197981054149, 2907, 2, 1
76561197981131707, 2845, 2, 0
76561197981137787, 3014, 2, 1
76561197981160918, 2880, 1, 0
76561197981161149, 3048, 1, 1
76561197981184523, 2350, 162, 11
76561197981234330, 3027, 1, 1
76561197981286020, 2428, 24, 6
76561197981358880, 2840, 36, 5
76561197981374668, 3023, 2, 1
76561197981437011, 2760, 2, 0
76561197981550829, 2951, 6, 3
76561197981553440, 2968, 1, 0
76561197981562754, 3014, 1, 1
76561197981590488, 2880, 1, 0
76561197981607540, 2184, 91, 0
76561197981677647, 3014, 1, 1
76561197981699983, 3064, 1, 1
76561197981879257, 3048, 1, 1
76561197981892247, 3015, 1, 1
76561197981895640, 2618, 9, 1
76561197981912936, 3043, 1, 1
76561197981943697, 2957, 5, 2
76561197981995015, 3057, 1, 1
76561197982014575, 3026, 1, 1
76561197982059486, 3035, 7, 2
76561197982122801, 3013, 1, 1
76561197982133669, 3023, 3, 1
76561197982196093, 2254, 10, 2
76561197982202025, 3115, 2, 2
76561197982285805, 2990, 5, 3
76561197982322834, 3043, 1, 1
76561197982371218, 3008, 2, 1
76561197982380905, 3013, 1, 1
76561197982405040, 3059, 1, 1
76561197982460541, 2991, 6, 4
76561197982472332, 3015, 1, 1
76561197982509978, 3127, 3, 3
76561197982653364, 2785, 6, 1
76561197982774115, 2885, 9, 1
76561197982827757, 3024, 2, 2
76561197982854802, 2868, 22, 0
76561197982890398, 2538, 35, 21
76561197982956664, 3011, 1, 1
76561197982962082, 1711, 184, 57
76561197983048745, 2797, 11, 1
76561197983084407, 2927, 3, 1
76561197983123382, 3012, 1, 1
76561197983146426, 3015, 1, 1
76561197983152184, 3044, 2, 1
76561197983267344, 2938, 4, 2
76561197983327293, 3067, 2, 2
76561197983347497, 2968, 1, 0
76561197983360506, 2988, 2, 0
76561197983390594, 3066, 3, 3
76561197983392954, 3176, 31, 12
76561197983424721, 2944, 4, 1
76561197983430639, 2892, 8, 2
76561197983443061, 3005, 3, 1
76561197983448680, 3059, 1, 1
76561197983481451, 3018, 1, 1
76561197983495539, 2679, 5, 1
76561197983508357, 3014, 1, 1
76561197983509928, 3015, 1, 1
76561197983529455, 2989, 1, 0
76561197983533928, 2880, 1, 0
76561197983584274, 2880, 1, 0
76561197983598325, 2880, 1, 0
76561197983634309, 2990, 1, 0
76561197983671781, 2880, 1, 0
76561197983888527, 3014, 1, 1
76561197983905175, 3024, 1, 1
76561197983946694, 2878, 10, 3
76561197984008834, 2751, 3, 0
76561197984020637, 2880, 1, 0
76561197984079030, 2831, 6, 3
76561197984084111, 3015, 1, 1
76561197984084748, 2780, 9, 2
76561197984102688, 3008, 14, 6
76561197984109994, 3014, 1, 1
76561197984136835, 3044, 1, 1
76561197984140405, 2880, 1, 0
76561197984174403, 3014, 1, 1
76561197984203292, 55, 121, 34
76561197984213802, 3033, 2, 2
76561197984222701, 3092, 3, 2
76561197984334597, 2994, 1, 0
76561197984360174, 2737, 4, 1
76561197984365884, 2880, 1, 0
76561197984432486, 3566, 61, 23
76561197984460810, 3097, 2, 2
76561197984460975, 2901, 4, 1
76561197984483329, 2874, 2, 0
76561197984484081, 2342, 43, 11
76561197984497584, 3014, 1, 1
76561197984545389, 3048, 1, 1
76561197984559984, 3039, 1, 1
76561197984676446, 3076, 36, 11
76561197984731256, 2959, 87, 39
76561197984819235, 2968, 1, 0
76561197984910059, 2880, 1, 0
76561197984938994, 3041, 1, 1
76561197984983586, 3036, 1, 1
76561197985041323, 3012, 1, 1
76561197985056588, 2631, 4, 0
76561197985124209, 2920, 4, 2
76561197985140443, 3092, 3, 2
76561197985239040, 3002, 2, 1
76561197985289380, 3054, 1, 1
76561197985305790, 3014, 1, 1
76561197985323394, 2899, 5, 1
76561197985337043, 2980, 2, 0
76561197985337576, 3043, 1, 1
76561197985387461, 3042, 1, 1
76561197985399972, 3017, 1, 1
76561197985419076, 2845, 5, 3
76561197985518640, 3011, 1, 1
76561197985571875, 3079, 11, 6
76561197985639933, 3083, 4, 4
76561197985677693, 3197, 9, 9
76561197985732928, 2944, 6, 2
76561197985740927, 2880, 1, 0
76561197985754291, 2994, 2, 0
76561197985783387, 3135, 5, 4
76561197985789252, 2051, 14, 1
76561197985863083, 2910, 6, 1
76561197985880303, 3064, 1, 1
76561197985940981, 3012, 1, 1
76561197985983501, 3030, 3, 1
76561197985987113, 2968, 1, 0
76561197986040072, 3013, 1, 1
76561197986075133, 2866, 3, 0
76561197986101023, 2880, 1, 0
76561197986135975, 2990, 1, 0
76561197986137949, 2880, 1, 0
76561197986191726, 3289, 127, 29
76561197986333516, 2894, 2, 1
76561197986427868, 3055, 1, 1
76561197986475903, 3047, 7, 4
76561197986477544, 3116, 39, 11
76561197986557528, 3016, 1, 1
76561197986682224, 3048, 1, 1
76561197986717415, 3062, 1, 1
76561197986783840, 2880, 1, 0
76561197986788694, 2992, 1, 0
76561197986801986, 3101, 2, 2
76561197986827347, 3048, 1, 1
76561197986871323, 3054, 1, 1
76561197986885609, 2880, 1, 0
76561197986925040, 3076, 7, 5
76561197986933963, 1706, 51, 16
76561197986935601, 3049, 1, 1
76561197986948406, 3010, 15, 8
76561197986954204, 2869, 10, 3
76561197987019343, 3012, 1, 1
76561197987063817, 2562, 5, 1
76561197987086904, 3080, 6, 2
76561197987097033, 2997, 10, 7
76561197987103685, 2880, 1, 0
76561197987119243, 2956, 1, 0
76561197987149386, 3099, 3, 2
76561197987171604, 3059, 1, 1
76561197987177669, 3036, 46, 13
76561197987194902, 3192, 24, 13
76561197987307039, 2880, 1, 0
76561197987397891, 3081, 2, 2
76561197987399567, 3085, 2, 2
76561197987428830, 3017, 1, 1
76561197987451727, 2880, 1, 0
76561197987471358, 2896, 2, 1
76561197987531401, 3013, 1, 1
76561197987571172, 2985, 2, 0
76561197987595193, 3015, 1, 1
76561197987626761, 3044, 3, 1
76561197987632172, 2809, 22, 7
76561197987645839, 3012, 1, 1
76561197987663243, 3012, 1, 1
76561197987669107, 2746, 17, 1
76561197987674736, 3021, 38, 26
76561197987725136, 3054, 1, 1
76561197987771797, 2411, 59, 14
76561197987781726, 2978, 2, 0
76561197987791463, 2133, 11, 0
76561197987807078, 2968, 1, 0
76561197987810922, 2926, 13, 3
76561197987825553, 3018, 1, 1
76561197987841582, 2880, 1, 0
76561197987935119, 3038, 2, 1
76561197988029029, 3017, 5, 1
76561197988044058, 3014, 1, 1
76561197988062315, 2726, 19, 6
76561197988075721, 2970, 4, 0
76561197988081213, 2913, 4, 1
76561197988123920, 2867, 3, 0
76561197988129607, 3079, 3, 3
76561197988141108, 3054, 1, 1
76561197988169747, 3016, 1, 1
76561197988233142, 3017, 1, 1
76561197988233468, 373, 55, 6
76561197988242145, 2760, 2, 0
76561197988264991, 2993, 1, 0
76561197988275416, 2873, 2, 0
76561197988286929, 2987, 2, 0
76561197988336300, 3017, 1, 1
76561197988346475, 2648, 4, 1
76561197988404497, 3029, 7, 4
76561197988431327, 2880, 1, 0
76561197988438306, 2907, 5, 2
76561197988446292, 2880, 1, 0
76561197988470034, 3071, 3, 3
76561197988494323, 5027, 128, 57
76561197988521059, 2994, 1, 0
76561197988533941, 3053, 1, 1
76561197988551846, 2986, 1, 0
76561197988575351, 2995, 1, 0
76561197988577602, 3061, 44, 10
76561197988582056, 2992, 1, 0
76561197988619352, 2981, 2, 1
76561197988638495, 3034, 2, 2
76561197988684208, 2968, 1, 0
76561197988698467, 3003, 3, 1
76561197988736263, 2902, 2, 1
76561197988814251, 3017, 1, 1
76561197988816229, 2232, 11, 0
76561197988859117, 2791, 3, 1
76561197988862618, 2769, 19, 3
76561197988878791, 2880, 1, 0
76561197988895849, 3011, 1, 1
76561197988918559, 2968, 1, 0
76561197988927360, 3059, 1, 1
76561197988934680, 2994, 1, 0
76561197989062116, 2743, 4, 0
76561197989076225, 2919, 8, 3
76561197989079233, 3014, 1, 1
76561197989081157, 2877, 2, 0
76561197989094016, 3066, 37, 15
76561197989105421, 2995, 1, 0
76561197989163648, 3054, 1, 1
76561197989175918, 2880, 1, 0
76561197989193825, 2668, 34, 15
76561197989252168, 2983, 2, 0
76561197989315734, 2997, 1, 0
76561197989315859, 3032, 1, 1
76561197989324108, 3015, 1, 1
76561197989348532, 2686, 6, 2
76561197989381428, 2965, 1, 0
76561197989402946, 2943, 41, 8
76561197989409504, 2892, 2, 1
76561197989411208, 3034, 4, 2
76561197989435131, 3014, 1, 1
76561197989455036, 3047, 3, 1
76561197989498547, 3019, 5, 3
76561197989512271, 3029, 2, 2
76561197989513211, -1, 86, 6
76561197989522304, 3114, 4, 2
76561197989524833, 3059, 1, 1
76561197989528165, 2743, 8, 1
76561197989531723, 2864, 7, 2
76561197989569594, 2908, 7, 1
76561197989584109, 2940, 9, 0
76561197989591344, 3795, 79, 40
76561197989612924, 3040, 1, 1
76561197989613451, 3006, 5, 1
